coin_id,year,week,date,price,market_cap,volume,ret
bancor,2018,32,2018-08-06,1.46048202579114,75828985.24806869,2725365.8653064324,-0.15186820980946303
bancor,2018,33,2018-08-13,1.4131045150222588,73355023.65435404,2251098.3079882325,-0.032439639743746196
bancor,2018,34,2018-08-20,1.3800983692147493,71658043.50257687,1568433.4253950247,-0.023357186575112987
bancor,2018,35,2018-08-27,1.4936847887957498,77554887.70119214,1715023.8956145165,0.0823031329611883
bancor,2018,36,2018-09-03,1.0408165157889582,54040288.44456237,1820841.5520572134,-0.30318864890624386
bancor,2018,37,2018-09-10,1.2285090662551652,63852818.35129585,2101262.3434917917,0.1803320255001264
bancor,2018,38,2018-09-17,1.3092656123325603,67977750.53040409,1673730.4107832238,0.06573540911957898
bancor,2018,39,2018-09-24,1.2985440270956112,67416593.31849438,1630498.2858446515,-0.008189006979147484
bancor,2018,40,2018-10-01,1.2828546161987933,66592502.24545109,1628386.4848153961,-0.01208230954780154
bancor,2018,41,2018-10-08,1.13401612889419,58869841.06038248,2274025.15876514,-0.11602132106413143
bancor,2018,42,2018-10-15,1.1319209882301007,58765768.26133475,2286871.6091641034,-0.0018475404455950972
bancor,2018,43,2018-10-22,1.1428546851533345,59338874.31790736,1578521.0456953219,0.009659417076743226
bancor,2018,44,2018-10-29,1.1750422225349766,61014184.80253015,1438930.8486817903,0.028164155775695532
bancor,2018,45,2018-11-05,1.1882553297488245,69826694.04015638,1742781.1669982374,0.0112447935575819
